Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,4,13.08,12.13,5.06,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,6,23,127,2,0.21,0.75,0.88,0.27
AVRO,4,13.08,12.13,5.06,Naive Bayes,Greedy Backward,SMOTE,No,8,12,138,0,0.4,1,0.96,0.54
AVRO,4,13.08,12.13,5.06,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,8,150,0,0,0.05,1,0.5,0
AVRO,4,13.08,12.13,5.06,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,8,121,29,0,0.06,1,0.96,0.02
AVRO,5,16.67,10.61,6.29,Random Forest,No,No,No,7,1,148,3,0.88,0.7,0.93,0.76
AVRO,5,16.67,10.61,6.29,Random Forest,No,No,Sensitive Threshold,7,10,139,3,0.41,0.7,0.82,0.48
AVRO,5,16.67,10.61,6.29,Random Forest,No,No,Sensitive Learning,7,7,142,3,0.5,0.7,0.9,0.55
AVRO,5,16.67,10.61,6.29,Random Forest,No,oversampling,No,3,4,145,7,0.43,0.3,0.9,0.32
AVRO,5,16.67,10.61,6.29,Random Forest,No,oversampling,Sensitive Threshold,10,148,1,0,0.06,1,0.5,0
AVRO,5,16.67,10.61,6.29,Random Forest,No,oversampling,Sensitive Learning,0,0,149,10,NaN,0,0.8,0
AVRO,5,16.67,10.61,6.29,Random Forest,No,undersampling,No,7,8,141,3,0.47,0.7,0.95,0.52
AVRO,5,16.67,10.61,6.29,Random Forest,No,undersampling,Sensitive Threshold,10,147,2,0,0.06,1,0.51,0
AVRO,5,16.67,10.61,6.29,Random Forest,No,undersampling,Sensitive Learning,7,15,134,3,0.32,0.7,0.76,0.38
AVRO,5,16.67,10.61,6.29,Random Forest,No,SMOTE,No,7,3,146,3,0.7,0.7,0.9,0.68
AVRO,5,16.67,10.61,6.29,Random Forest,No,SMOTE,Sensitive Threshold,7,14,135,3,0.33,0.7,0.8,0.4
AVRO,5,16.67,10.61,6.29,Random Forest,No,SMOTE,Sensitive Learning,8,20,129,2,0.29,0.8,0.89,0.36
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,No,No,7,2,147,3,0.78,0.7,0.94,0.72
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,No,Sensitive Threshold,7,10,139,3,0.41,0.7,0.82,0.48
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,No,Sensitive Learning,7,10,139,3,0.41,0.7,0.96,0.48
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,oversampling,No,1,3,146,9,0.25,0.1,0.7,0.11
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,oversampling,Sensitive Threshold,10,149,0,0,0.06,1,0.5,0
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,oversampling,Sensitive Learning,1,2,147,9,0.33,0.1,0.89,0.13
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,undersampling,No,7,8,141,3,0.47,0.7,0.96,0.52
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,undersampling,Sensitive Threshold,10,147,2,0,0.06,1,0.51,0
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,undersampling,Sensitive Learning,9,27,122,1,0.25,0.9,0.88,0.32
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,SMOTE,No,7,2,147,3,0.78,0.7,0.9,0.72
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,SMOTE,Sensitive Threshold,7,12,137,3,0.37,0.7,0.81,0.44
AVRO,5,16.67,10.61,6.29,Random Forest,Best first,SMOTE,Sensitive Learning,7,6,143,3,0.54,0.7,0.91,0.58
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,No,No,7,2,147,3,0.78,0.7,0.91,0.72
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,No,Sensitive Threshold,7,10,139,3,0.41,0.7,0.82,0.48
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,No,Sensitive Learning,7,8,141,3,0.47,0.7,0.96,0.52
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,oversampling,No,1,3,146,9,0.25,0.1,0.7,0.11
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,10,149,0,0,0.06,1,0.5,0
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,oversampling,Sensitive Learning,1,2,147,9,0.33,0.1,0.89,0.13
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,undersampling,No,7,8,141,3,0.47,0.7,0.96,0.52
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,10,147,2,0,0.06,1,0.51,0
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,undersampling,Sensitive Learning,9,27,122,1,0.25,0.9,0.88,0.32
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,SMOTE,No,7,2,147,3,0.78,0.7,0.9,0.72
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,7,12,137,3,0.37,0.7,0.81,0.44
AVRO,5,16.67,10.61,6.29,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,7,6,143,3,0.54,0.7,0.91,0.58
AVRO,5,16.67,10.61,6.29,Ibk,No,No,No,7,4,145,3,0.64,0.7,0.84,0.64
AVRO,5,16.67,10.61,6.29,Ibk,No,No,Sensitive Threshold,7,4,145,3,0.64,0.7,0.84,0.64
AVRO,5,16.67,10.61,6.29,Ibk,No,No,Sensitive Learning,7,4,145,3,0.64,0.7,0.84,0.64
AVRO,5,16.67,10.61,6.29,Ibk,No,oversampling,No,3,6,143,7,0.33,0.3,0.63,0.27
AVRO,5,16.67,10.61,6.29,Ibk,No,oversampling,Sensitive Threshold,3,6,143,7,0.33,0.3,0.63,0.27
AVRO,5,16.67,10.61,6.29,Ibk,No,oversampling,Sensitive Learning,8,145,4,2,0.05,0.8,0.41,-0.02
AVRO,5,16.67,10.61,6.29,Ibk,No,undersampling,No,8,26,123,2,0.24,0.8,0.82,0.3
AVRO,5,16.67,10.61,6.29,Ibk,No,undersampling,Sensitive Threshold,8,26,123,2,0.24,0.8,0.81,0.3
AVRO,5,16.67,10.61,6.29,Ibk,No,undersampling,Sensitive Learning,9,49,100,1,0.16,0.9,0.79,0.18
AVRO,5,16.67,10.61,6.29,Ibk,No,SMOTE,No,7,4,145,3,0.64,0.7,0.84,0.64
AVRO,5,16.67,10.61,6.29,Ibk,No,SMOTE,Sensitive Threshold,7,4,145,3,0.64,0.7,0.84,0.64
AVRO,5,16.67,10.61,6.29,Ibk,No,SMOTE,Sensitive Learning,8,17,132,2,0.32,0.8,0.77,0.4
AVRO,5,16.67,10.61,6.29,Ibk,Best first,No,No,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Best first,No,Sensitive Threshold,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Best first,No,Sensitive Learning,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Best first,oversampling,No,4,12,137,6,0.25,0.4,0.66,0.25
AVRO,5,16.67,10.61,6.29,Ibk,Best first,oversampling,Sensitive Threshold,4,12,137,6,0.25,0.4,0.66,0.25
AVRO,5,16.67,10.61,6.29,Ibk,Best first,oversampling,Sensitive Learning,6,14,135,4,0.3,0.6,0.86,0.35
AVRO,5,16.67,10.61,6.29,Ibk,Best first,undersampling,No,8,25,124,2,0.24,0.8,0.83,0.31
AVRO,5,16.67,10.61,6.29,Ibk,Best first,undersampling,Sensitive Threshold,8,25,124,2,0.24,0.8,0.82,0.31
AVRO,5,16.67,10.61,6.29,Ibk,Best first,undersampling,Sensitive Learning,9,26,123,1,0.26,0.9,0.86,0.33
AVRO,5,16.67,10.61,6.29,Ibk,Best first,SMOTE,No,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Best first,SMOTE,Sensitive Threshold,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Best first,SMOTE,Sensitive Learning,7,10,139,3,0.41,0.7,0.84,0.48
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,No,No,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,No,Sensitive Threshold,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,No,Sensitive Learning,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,oversampling,No,4,12,137,6,0.25,0.4,0.66,0.25
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,oversampling,Sensitive Threshold,4,12,137,6,0.25,0.4,0.66,0.25
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,oversampling,Sensitive Learning,6,14,135,4,0.3,0.6,0.86,0.35
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,undersampling,No,8,25,124,2,0.24,0.8,0.83,0.31
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,undersampling,Sensitive Threshold,8,25,124,2,0.24,0.8,0.82,0.31
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,undersampling,Sensitive Learning,9,26,123,1,0.26,0.9,0.86,0.33
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,SMOTE,No,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,7,1,148,3,0.88,0.7,0.85,0.76
AVRO,5,16.67,10.61,6.29,Ibk,Greedy Backward,SMOTE,Sensitive Learning,7,10,139,3,0.41,0.7,0.84,0.48
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,No,No,1,0,149,9,1,0.1,0.96,0.17
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,No,Sensitive Threshold,4,1,148,6,0.8,0.4,0.7,0.51
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,No,Sensitive Learning,7,1,148,3,0.88,0.7,0.96,0.76
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,oversampling,No,6,12,137,4,0.33,0.6,0.9,0.38
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,oversampling,Sensitive Threshold,10,42,107,0,0.19,1,0.86,0.24
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,oversampling,Sensitive Learning,2,6,143,8,0.25,0.2,0.9,0.18
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,undersampling,No,2,1,148,8,0.67,0.2,0.88,0.29
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,undersampling,Sensitive Threshold,9,65,84,1,0.12,0.9,0.73,0.12
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,undersampling,Sensitive Learning,10,149,0,0,0.06,1,0.89,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,SMOTE,No,3,1,148,7,0.75,0.3,0.86,0.41
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,SMOTE,Sensitive Threshold,7,2,147,3,0.78,0.7,0.84,0.72
AVRO,5,16.67,10.61,6.29,Naive Bayes,No,SMOTE,Sensitive Learning,7,10,139,3,0.41,0.7,0.8,0.48
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,No,No,0,0,149,10,NaN,0,0.96,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,No,Sensitive Threshold,8,3,146,2,0.73,0.8,0.89,0.75
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,No,Sensitive Learning,8,12,137,2,0.4,0.8,0.96,0.49
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,oversampling,No,0,0,149,10,NaN,0,0.53,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,oversampling,Sensitive Threshold,5,62,87,5,0.07,0.5,0.54,0.02
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,oversampling,Sensitive Learning,2,4,145,8,0.33,0.2,0.91,0.21
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,undersampling,No,7,3,146,3,0.7,0.7,0.89,0.68
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,undersampling,Sensitive Threshold,10,149,0,0,0.06,1,0.5,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,undersampling,Sensitive Learning,9,29,120,1,0.24,0.9,0.9,0.31
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,SMOTE,No,3,1,148,7,0.75,0.3,0.95,0.41
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,SMOTE,Sensitive Threshold,8,19,130,2,0.3,0.8,0.84,0.38
AVRO,5,16.67,10.61,6.29,Naive Bayes,Best first,SMOTE,Sensitive Learning,7,9,140,3,0.44,0.7,0.88,0.5
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,No,No,0,0,149,10,NaN,0,0.96,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,No,Sensitive Threshold,8,3,146,2,0.73,0.8,0.89,0.75
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,No,Sensitive Learning,8,12,137,2,0.4,0.8,0.96,0.49
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,oversampling,No,0,0,149,10,NaN,0,0.53,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,5,62,87,5,0.07,0.5,0.54,0.02
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,2,4,145,8,0.33,0.2,0.91,0.21
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,undersampling,No,7,3,146,3,0.7,0.7,0.89,0.68
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,10,149,0,0,0.06,1,0.5,0
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,9,29,120,1,0.24,0.9,0.9,0.31
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,SMOTE,No,3,1,148,7,0.75,0.3,0.95,0.41
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,8,19,130,2,0.3,0.8,0.84,0.38
AVRO,5,16.67,10.61,6.29,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,7,9,140,3,0.44,0.7,0.88,0.5
AVRO,6,20.27,9.84,3.64,Random Forest,No,No,No,8,5,419,8,0.62,0.5,0.69,0.54
AVRO,6,20.27,9.84,3.64,Random Forest,No,No,Sensitive Threshold,9,56,368,7,0.14,0.56,0.72,0.17
AVRO,6,20.27,9.84,3.64,Random Forest,No,No,Sensitive Learning,8,23,401,8,0.26,0.5,0.67,0.31
AVRO,6,20.27,9.84,3.64,Random Forest,No,oversampling,No,16,102,322,0,0.14,1,0.91,0.19
AVRO,6,20.27,9.84,3.64,Random Forest,No,oversampling,Sensitive Threshold,16,424,0,0,0.04,1,0.5,0
AVRO,6,20.27,9.84,3.64,Random Forest,No,oversampling,Sensitive Learning,12,120,304,4,0.09,0.75,0.83,0.1
AVRO,6,20.27,9.84,3.64,Random Forest,No,undersampling,No,9,62,362,7,0.13,0.56,0.84,0.16
AVRO,6,20.27,9.84,3.64,Random Forest,No,undersampling,Sensitive Threshold,16,409,15,0,0.04,1,0.52,0
AVRO,6,20.27,9.84,3.64,Random Forest,No,undersampling,Sensitive Learning,1,172,252,15,0.01,0.06,0.42,-0.06
AVRO,6,20.27,9.84,3.64,Random Forest,No,SMOTE,No,8,7,417,8,0.53,0.5,0.64,0.5
AVRO,6,20.27,9.84,3.64,Random Forest,No,SMOTE,Sensitive Threshold,10,234,190,6,0.04,0.62,0.54,0.01
AVRO,6,20.27,9.84,3.64,Random Forest,No,SMOTE,Sensitive Learning,10,43,381,6,0.19,0.62,0.67,0.25
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,No,No,8,7,417,8,0.53,0.5,0.67,0.5
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,No,Sensitive Threshold,8,199,225,8,0.04,0.5,0.52,0
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,No,Sensitive Learning,8,108,316,8,0.07,0.5,0.66,0.06
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,oversampling,No,15,131,293,1,0.1,0.94,0.83,0.13
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,oversampling,Sensitive Threshold,16,423,1,0,0.04,1,0.5,0
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,oversampling,Sensitive Learning,15,93,331,1,0.14,0.94,0.86,0.19
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,undersampling,No,13,139,285,3,0.09,0.81,0.74,0.1
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,undersampling,Sensitive Threshold,16,415,9,0,0.04,1,0.51,0
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,undersampling,Sensitive Learning,16,172,252,0,0.09,1,0.9,0.1
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,SMOTE,No,8,11,413,8,0.42,0.5,0.66,0.43
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,SMOTE,Sensitive Threshold,9,216,208,7,0.04,0.56,0.53,0.01
AVRO,6,20.27,9.84,3.64,Random Forest,Best first,SMOTE,Sensitive Learning,8,178,246,8,0.04,0.5,0.61,0.01
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,No,No,8,9,415,8,0.47,0.5,0.64,0.46
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,No,Sensitive Threshold,8,202,222,8,0.04,0.5,0.51,0
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,No,Sensitive Learning,8,94,330,8,0.08,0.5,0.67,0.08
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,oversampling,No,15,131,293,1,0.1,0.94,0.83,0.13
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,16,423,1,0,0.04,1,0.5,0
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,oversampling,Sensitive Learning,15,93,331,1,0.14,0.94,0.86,0.19
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,undersampling,No,13,139,285,3,0.09,0.81,0.74,0.1
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,16,415,9,0,0.04,1,0.51,0
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,undersampling,Sensitive Learning,16,172,252,0,0.09,1,0.9,0.1
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,SMOTE,No,8,11,413,8,0.42,0.5,0.66,0.43
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,9,216,208,7,0.04,0.56,0.53,0.01
AVRO,6,20.27,9.84,3.64,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,8,178,246,8,0.04,0.5,0.61,0.01
AVRO,6,20.27,9.84,3.64,Ibk,No,No,No,8,17,407,8,0.32,0.5,0.73,0.36
AVRO,6,20.27,9.84,3.64,Ibk,No,No,Sensitive Threshold,8,17,407,8,0.32,0.5,0.73,0.36
AVRO,6,20.27,9.84,3.64,Ibk,No,No,Sensitive Learning,8,17,407,8,0.32,0.5,0.73,0.36
AVRO,6,20.27,9.84,3.64,Ibk,No,oversampling,No,9,51,373,7,0.15,0.56,0.72,0.19
AVRO,6,20.27,9.84,3.64,Ibk,No,oversampling,Sensitive Threshold,9,51,373,7,0.15,0.56,0.72,0.19
AVRO,6,20.27,9.84,3.64,Ibk,No,oversampling,Sensitive Learning,15,110,314,1,0.12,0.94,0.81,0.16
AVRO,6,20.27,9.84,3.64,Ibk,No,undersampling,No,9,68,356,7,0.12,0.56,0.71,0.14
AVRO,6,20.27,9.84,3.64,Ibk,No,undersampling,Sensitive Threshold,9,68,356,7,0.12,0.56,0.7,0.14
AVRO,6,20.27,9.84,3.64,Ibk,No,undersampling,Sensitive Learning,10,53,371,6,0.16,0.62,0.8,0.21
AVRO,6,20.27,9.84,3.64,Ibk,No,SMOTE,No,8,17,407,8,0.32,0.5,0.73,0.36
AVRO,6,20.27,9.84,3.64,Ibk,No,SMOTE,Sensitive Threshold,8,17,407,8,0.32,0.5,0.73,0.36
AVRO,6,20.27,9.84,3.64,Ibk,No,SMOTE,Sensitive Learning,9,51,373,7,0.15,0.56,0.66,0.19
AVRO,6,20.27,9.84,3.64,Ibk,Best first,No,No,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Best first,No,Sensitive Threshold,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Best first,No,Sensitive Learning,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Best first,oversampling,No,11,69,355,5,0.14,0.69,0.82,0.18
AVRO,6,20.27,9.84,3.64,Ibk,Best first,oversampling,Sensitive Threshold,11,69,355,5,0.14,0.69,0.76,0.18
AVRO,6,20.27,9.84,3.64,Ibk,Best first,oversampling,Sensitive Learning,10,50,374,6,0.17,0.62,0.76,0.22
AVRO,6,20.27,9.84,3.64,Ibk,Best first,undersampling,No,9,64,360,7,0.12,0.56,0.71,0.15
AVRO,6,20.27,9.84,3.64,Ibk,Best first,undersampling,Sensitive Threshold,9,64,360,7,0.12,0.56,0.71,0.15
AVRO,6,20.27,9.84,3.64,Ibk,Best first,undersampling,Sensitive Learning,11,44,380,5,0.2,0.69,0.79,0.27
AVRO,6,20.27,9.84,3.64,Ibk,Best first,SMOTE,No,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Best first,SMOTE,Sensitive Threshold,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Best first,SMOTE,Sensitive Learning,8,35,389,8,0.19,0.5,0.69,0.23
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,No,No,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,No,Sensitive Threshold,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,No,Sensitive Learning,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,oversampling,No,11,69,355,5,0.14,0.69,0.82,0.18
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,oversampling,Sensitive Threshold,11,69,355,5,0.14,0.69,0.76,0.18
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,oversampling,Sensitive Learning,10,50,374,6,0.17,0.62,0.76,0.22
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,undersampling,No,9,64,360,7,0.12,0.56,0.71,0.15
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,undersampling,Sensitive Threshold,9,64,360,7,0.12,0.56,0.71,0.15
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,undersampling,Sensitive Learning,11,44,380,5,0.2,0.69,0.79,0.27
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,SMOTE,No,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,8,18,406,8,0.31,0.5,0.73,0.35
AVRO,6,20.27,9.84,3.64,Ibk,Greedy Backward,SMOTE,Sensitive Learning,8,35,389,8,0.19,0.5,0.69,0.23
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,No,No,2,1,423,14,0.67,0.12,0.89,0.2
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,No,Sensitive Threshold,6,12,412,10,0.33,0.38,0.67,0.33
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,No,Sensitive Learning,8,18,406,8,0.31,0.5,0.89,0.35
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,oversampling,No,14,243,181,2,0.05,0.88,0.64,0.04
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,oversampling,Sensitive Threshold,14,245,179,2,0.05,0.88,0.65,0.04
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,oversampling,Sensitive Learning,16,249,175,0,0.06,1,0.92,0.05
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,undersampling,No,4,4,420,12,0.5,0.25,0.88,0.32
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,undersampling,Sensitive Threshold,11,79,345,5,0.12,0.69,0.75,0.16
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,undersampling,Sensitive Learning,2,177,247,14,0.01,0.12,0.36,-0.05
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,SMOTE,No,7,3,421,9,0.7,0.44,0.9,0.53
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,SMOTE,Sensitive Threshold,10,46,378,6,0.18,0.62,0.76,0.23
AVRO,6,20.27,9.84,3.64,Naive Bayes,No,SMOTE,Sensitive Learning,9,29,395,7,0.24,0.56,0.83,0.3
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,No,No,1,24,400,15,0.04,0.06,0.68,0
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,No,Sensitive Threshold,8,76,348,8,0.1,0.5,0.66,0.11
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,No,Sensitive Learning,8,72,352,8,0.1,0.5,0.7,0.11
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,oversampling,No,2,113,311,14,0.02,0.12,0.54,-0.04
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,oversampling,Sensitive Threshold,15,395,29,1,0.04,0.94,0.5,0
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,oversampling,Sensitive Learning,2,66,358,14,0.03,0.12,0.59,-0.01
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,undersampling,No,6,60,364,10,0.09,0.38,0.67,0.09
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,undersampling,Sensitive Threshold,16,372,52,0,0.04,1,0.56,0.01
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,undersampling,Sensitive Learning,15,308,116,1,0.05,0.94,0.87,0.02
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,SMOTE,No,8,37,387,8,0.18,0.5,0.7,0.22
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,SMOTE,Sensitive Threshold,9,190,234,7,0.05,0.56,0.56,0.02
AVRO,6,20.27,9.84,3.64,Naive Bayes,Best first,SMOTE,Sensitive Learning,9,67,357,7,0.12,0.56,0.65,0.14
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,No,No,1,24,400,15,0.04,0.06,0.68,0
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,No,Sensitive Threshold,8,76,348,8,0.1,0.5,0.66,0.11
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,No,Sensitive Learning,8,72,352,8,0.1,0.5,0.7,0.11
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,oversampling,No,2,113,311,14,0.02,0.12,0.54,-0.04
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,15,395,29,1,0.04,0.94,0.5,0
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,2,66,358,14,0.03,0.12,0.59,-0.01
