RELEASE,FILENAME,SIZE,LOC_added,MAX_LOC_Added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
16,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,372,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,75,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,222,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,103,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,186,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,142,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,25,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestBulkData.java,117,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,260,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/TestDataFileSpecific.java,77,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,41,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,87,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,48,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,265,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,44,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttp.java,91,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolHttps.java,70,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolNetty.java,47,1,1,1,0,0,0,1,1,4,4,4,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,87,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,147,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,47,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,338,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,48,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/TestSchema.java,902,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,682,4,4,4,4,4,4,1,1,4,4,4,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/generic/TestDeepCopy.java,101,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,67,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServer.java,139,2,2,2,0,0,0,1,1,4,4,4,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestNettyServerWithCallbacks.java,545,3,3,3,0,0,0,1,1,4,4,4,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,100,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,76,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,168,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/FakeTicks.java,35,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,105,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,142,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStatsPluginAndServlet.java,218,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/SingletonTestingTracePlugin.java,38,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,439,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,260,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestFileSpanStorage.java,183,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,226,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,279,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestStaticServlet.java,32,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceCollection.java,117,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceConfigurations.java,104,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceSingletons.java,76,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,46,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,82,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,55,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,73,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,147,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,61,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,98,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,28,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,194,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,28,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,50,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,55,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,124,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,88,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,65,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,140,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,134,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,117,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,28,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,57,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,60,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,62,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,89,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,60,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,68,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,522,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,43,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,247,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,36,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,42,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,58,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,125,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,61,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,92,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,92,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,80,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,101,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,59,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,84,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,81,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,173,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,36,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextOutputFormat.java,90,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroTextSort.java,56,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestGenericJob.java,156,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,159,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,250,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,192,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,144,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/WordCountUtil.java,176,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TestWordCountTether.java,130,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,206,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,90,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,57,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,151,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,78,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,72,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,73,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufData.java,324,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumReader.java,82,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/protobuf/src/main/java/org/apache/avro/protobuf/ProtobufDatumWriter.java,67,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/Test.java,1648,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,79,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,239,0,0,0,0,0,0,0,0,0,0,0,Yes
16,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java,91,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,58,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/TestThrift.java,92,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.java,47,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.java,316,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,1567,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,316,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Test.java,1492,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,85,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetMetaTool.java,94,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,54,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,75,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,137,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,133,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,79,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,81,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,99,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,115,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,180,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,118,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,132,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,94,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,88,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,51,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,111,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/compiler/output/Player.java,267,32,32,32,0,0,0,1,1,4,4,4,No
16,lang/java/tools/src/test/compiler/output/Position.java,11,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,235,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestJsonToFromBinaryFragmentTools.java,67,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestRecodecTool.java,109,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestRpcReceiveAndSendTools.java,58,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestSpecificCompilerTool.java,134,0,0,0,0,0,0,0,0,0,0,0,No
16,lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,145,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,45,10,10,10,-5,-5,-5,1,1,3,3,3,Yes
17,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,79,27,27,27,0,0,0,1,1,3,3,3,Yes
17,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,67,25,25,25,0,0,0,1,1,3,3,3,No
17,lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/test/java/integration/SimpleOrderServiceIntegrationTest.java,87,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,46,0,0,0,0,0,0,0,0,0,0,0,Yes
17,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,29,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,565,121,115,60,105,99,52,2,1,7,4,4,No
17,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1491,27,18,9,19,13,6,3,1,7,2,2,Yes
17,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,39,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/data/Json.java,184,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,221,8,7,4,1,2,0,2,1,11,5,5,No
17,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,101,33,33,33,19,19,19,1,1,3,3,3,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,41,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,251,5,5,5,5,5,5,1,1,2,2,2,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,227,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,364,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,407,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,145,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,64,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,42,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,37,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,38,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,83,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,33,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,27,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,882,8,6,2,-13,6,-4,3,2,10,6,6,Yes
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,414,37,37,37,37,37,37,1,1,1,1,1,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,214,0,0,0,0,0,0,0,0,0,0,0,Yes
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,24,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,259,0,0,0,-1,-1,-1,1,1,5,5,5,No
17,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,30,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,428,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,979,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,124,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,562,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,205,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,38,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,36,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,284,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,316,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,286,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,336,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,702,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,302,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,77,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,267,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,254,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,218,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,101,0,0,0,0,0,0,0,0,0,0,0,No
17,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,0,0,No
